,0,1,2,3,4,5,6,7,8,9,10,11,12
9,Ahmednagar,31,-2,11,-4,75,35,0,6,4,1,62   ,26/02/2011
9,Ahmednagar,36,0,17,-2,60,27,0,0,-2,1,62   ,26/03/2011
9,Ahmednagar,39,0,20,-3,50,13,0,10,1,2,62   ,26/04/2011
8,Ahmednagar,40,2,24,1,55,3,0,10,-20,2,62   ,26/05/2011
9,Ahmednagar,26,-3,23,1,80,3,2,6,-85,2,62   ,26/06/2011
9,Ahmednagar,30,1,22,1,90,10,25,-,-,-,62   ,26/07/2011
9,Ahmednagar,25,-4,21,0,90,10,2,31,-252,5,62   ,26/08/2011
9,Ahmednagar,31,1,21,1,85,6,0,128,-309,14,62   ,26/09/2011
7,Ahmednagar,33,2,-,,-,-,-,-,-,-,62   ,26/10/2011
9,Ahmednagar,-,-,12,-,80,24,0,19,-85,16,62   ,26/11/2011
7,Ahmednagar,33,4,-,,90,33,0,19,-99,16,62   ,26/12/2011
9,Ahmednagar,32,2,10,-3,90,39,0,0,-2,0,62   ,27/01/2011
9,Ahmednagar,33,0,13,-2,60,20,0,6,4,1,62   ,27/02/2011
9,Ahmednagar,37,0,15,-4,45,12,0,0,-3,1,62   ,27/03/2011
9,Ahmednagar,-,-,20,-3,50,13,0,10,1,2,62   ,27/04/2011
9,Ahmednagar,36,-2,27,4,70,18,0,10,-20,2,62   ,27/05/2011
9,Ahmednagar,-,-,22,-,90,13,1,6,-87,2,62   ,27/06/2011
9,Ahmednagar,31,2,22,1,90,10,0,11,-174,3,62   ,27/07/2011
9,Ahmednagar,25,-4,20,-1,98,18,8,39,-245,5,62   ,27/08/2011
9,Ahmednagar,-,-,21,-,85,6,0,128,-314,14,62   ,27/09/2011
9,Ahmednagar,33,2,15,-3,75,10,0,19,-60,16,62   ,27/10/2011
9,Ahmednagar,33,4,8,-4,65,9,0,19,-99,16,62   ,27/12/2011
9,Ahmednagar,33,3,9,-4,70,19,0,0,-2,0,62   ,28/01/2011
9,Ahmednagar,34,1,17,2,85,45,0,6,4,1.0,62   ,28/02/2011
9,Ahmednagar,38,1,14,-5,40,7,0,0,-3,1,62   ,28/03/2011
8,Ahmednagar,41,2,20,-3,35,-2,0,10,0,2,62   ,28/04/2011
9,Ahmednagar,39,1,26,3,55,3,0,10,-21,2,62   ,28/05/2011
9,Ahmednagar,31,-1,23,1,85,8,0,6,-92,22,62   ,28/06/2011
9,Ahmednagar,32,3,23,2,80,0,0,17,-179,3,62   ,28/07/2011
8,Ahmednagar,23,-6,-,,-,-,-,-,-,-,62   ,28/08/2011
9,Ahmednagar,33,3,20,0,100,23,0,128,-323,14,62   ,28/09/2011
8,Ahmednagar,34,3,-,,-,-,-,-,-,-,62   ,28/10/2011
9,Ahmednagar,33,4,18,4,75,18,0,19,-,16,62   ,28/11/2011
8,Ahmednagar,34,4,9,-4,95,44,0,0,-2,0,62   ,29/01/2011
9,Ahmednagar,38,1,16,-3,40,7,0,0,-3,1,62   ,29/03/2011
9,Ahmednagar,42,3,21,-2,45,8,0,10,0,2,62   ,29/04/2011
8,Ahmednagar,39,1,25,2,55,3,0,10,-22,2,62   ,29/05/2011
9,Ahmednagar,31,-1,-,,-,-,-,-,-,-,62   ,29/06/2011
9,Ahmednagar,31,2,21,0,85,5,0,17,-182,3,62   ,29/07/2011
8,Ahmednagar,-,-,21,-,95,15,2,41,-249,6,62   ,29/08/2011
9,Ahmednagar,-,-,21,-,85,8,0,128,-326,14,62   ,29/09/2011
9,Ahmednagar,-,-,16,-,60,-3,0,19,-60,16,62   ,29/10/2011
9,Ahmednagar,31,8,18,4,90,33,0,19,-90,16,62   ,29/11/2011
9,Ahmednagar,-,-,8,-,85,29,0,19,-99,16,62   ,29/12/2011
9,Ahmednagar,33,3,11,-2,85,34,0,0,-2,0,62   ,30/01/2011
9,Ahmednagar,38,1,15,-4,40,7,0,0,-3,1,62   ,30/03/2011
